chain_key,pdb_id,chain_id,release_date,length,resolved_c1_count,normalized_sequence_sha256,sequence_coordinate_sha256,db_controlled_included
1DRZ_B,1DRZ,B,1999-02-16,72,72,964d9eec23ca9623d1d3e1f3b3edb3698feae2ed2f2e4f6a58d2d35949c181c4,22a1ddae6232df00e3fc997f97e529dd4e3bea1f77fe229633f8fdf8db01b6f6,True
1DUH_A,1DUH,A,2000-05-08,45,45,3236082d711b5a3ab2f0e3329f1b52b941a1239e5ef456afa8b73b87c73c7913,458a48d71c6d12774a70cd12fb4213498ab59ec8149903993dac044ae64e70ff,True
1DUL_B,1DUL,B,2000-02-28,49,49,f5f9d078a6e003ea031f9e9a31baeea5c449c361aac6753309f94caf3cab1193,9a497ff53b5cdf9848e92667cb5586800e2152d7ac773b3523baa1d3148c08b9,True
1DUQ_A,1DUQ,A,2000-05-16,12,12,bac712041b9f68558a5c3f76c94543762151655b98e4981124f3a2ceb08f5407,a4b6aa88020c219f4af40978215f05f01a82736d9629936e08baccd21a1f3cf1,True
1DUQ_B,1DUQ,B,2000-05-16,14,14,852f30f16bf3380aae6806daf01c544a9737f726c9d38721f4ca938dfd626641,6550deea4376ee4a9434a2398cda39607331996a88338b15b744c6a7164b5f20,True
1DUQ_C,1DUQ,C,2000-05-16,12,12,bac712041b9f68558a5c3f76c94543762151655b98e4981124f3a2ceb08f5407,3e8013b03054e7fd5b8632b51a50271f48aa47884d500a163400b29b053655b6,True
1DUQ_D,1DUQ,D,2000-05-16,14,14,852f30f16bf3380aae6806daf01c544a9737f726c9d38721f4ca938dfd626641,304db706f562b47afefa82738169f5a17c480d178bd9caf07ecd49b3b0c0b2c5,True
1DUQ_E,1DUQ,E,2000-05-16,12,12,bac712041b9f68558a5c3f76c94543762151655b98e4981124f3a2ceb08f5407,d396d9aeaaa37938ae49184c2c51a85c09caa68a59efee20b6b6201c77d2e8d7,True
1DUQ_F,1DUQ,F,2000-05-16,14,14,852f30f16bf3380aae6806daf01c544a9737f726c9d38721f4ca938dfd626641,8b8a1a62580d4c37abfa47775c80ae815f3961e84668871fe33ec8e182855447,True
1DUQ_G,1DUQ,G,2000-05-16,12,12,bac712041b9f68558a5c3f76c94543762151655b98e4981124f3a2ceb08f5407,05b789d8a22cf085121f16caf56d7174c5e9656ad7add757ddc2d19ddfa72c78,True
1DUQ_H,1DUQ,H,2000-05-16,14,14,852f30f16bf3380aae6806daf01c544a9737f726c9d38721f4ca938dfd626641,d39e32543e62fc6d72fd332df4bbd8fad92d78bda58a730f7ab512c44cfc7292,True
1DV4_A,1DV4,A,2000-02-02,362,362,48551acffc63475a9885dc0577b185a4930ce63f1c9b1bb9789a151dc40f5510,b278678f6810a386d91f5ba36227facc23991184440d1861c308c79297718513,True
1DZ5_C,1DZ5,C,2000-03-29,22,22,ea19a23b5f2bf671d0dfe080c0720d601b9b17eedcd1dfda2ecb641e7adb68f7,09c11b0196bc0679f830e07354aff57aa9df8184837f23f853d4e8b6cf6abf7d,True
1DZ5_D,1DZ5,D,2000-03-29,22,22,ea19a23b5f2bf671d0dfe080c0720d601b9b17eedcd1dfda2ecb641e7adb68f7,4d813308cde1948e72ff5e8d143cd9abac7c8936df69f086136e53c9dba257b0,True
1E4P_A,1E4P,A,2001-01-16,24,24,1792a60d6c640a33076ed73e910c65b6d66758bab30c1d0c294bd695b9114031,f9778fe3bdd0f28ed4b775243c91a5bb90f7d120d7bff74624f5975a16b52642,True
1E7K_C,1E7K,C,2001-02-19,17,17,71a7e88e274bdd0b1f64c4355c38a0cb3b96bd614df6cfb1bd8a0919e517ca13,4f1c16785fbb8cdaff168a4fdcdb2e5fe9860c218f5274bc05c983d12e17e804,True
1E7K_D,1E7K,D,2001-02-19,17,17,71a7e88e274bdd0b1f64c4355c38a0cb3b96bd614df6cfb1bd8a0919e517ca13,39547c13b0dabb9cb09bf02103e09489487711efd4a1d6f2f64d829844a4ff02,True
1E8O_E,1E8O,E,2000-11-08,50,50,949e471568dbfabe274b08c251b05f0974cc29ee42796c0dab4aecefa13d965b,7cf1f405fee7f857b8e61ee16fa8dd21caeff50cdc1e3ff6c75d69e030e7a7b3,True
1E95_A,1E95,A,2001-08-23,36,36,788aa7b394ed9edf5178d44494eff9bab5bc73bd5dbb4a4091fcbfe21d4da0f3,89addb25b46819d7435bd6fd85401e96254de2916fa8d4c73a33301ab37dbb1e,True
1EBQ_A,1EBQ,A,1997-07-07,29,29,35eb1c995460c07bae66d95cfe2e7af1b248fb12c73c252d5b89ded465c024ea,472c30e0f46e7929fe2e9899c43b69e386114beee53470e0f0909ff99ab03c18,True
1EBR_A,1EBR,A,1997-07-07,30,30,13385c7239731251c760bcdc3f7ab8e46a7220e5f479f385d20f2073d04a274c,342ee266941a81325400e76615322ca47cf7537e63d3e1eadbdc4776d9338e70,True
1EBS_A,1EBS,A,1997-07-07,29,29,35eb1c995460c07bae66d95cfe2e7af1b248fb12c73c252d5b89ded465c024ea,d02cbfd174a3c6a8a1d6eba3886b76927cb59fe02b79f2bf2e038036e2e856d8,True
1EC6_C,1EC6,C,2000-02-21,20,20,86ecb76417b919a31517a8e393f222493cb3e305f546ac9b64371d7ac4a5908c,5e836ce4b542b35b3abdd69e47fcfc423dcd7cd8b14cb7ed37469e60f3accaaf,True
1EC6_D,1EC6,D,2000-02-21,20,20,86ecb76417b919a31517a8e393f222493cb3e305f546ac9b64371d7ac4a5908c,483666a38d9922bd920143365bef3f5db6c7236c8dd8064e90a93a43beb2a475,True
1EFO_B,1EFO,B,2000-05-29,10,10,0274de3dea5e37e9d20628f8669532fb1c5b12947d8004ebf94aaa0c0d77eb33,77d22b5f6eddc8ced7a774a10d8f87aa36e7b0d5f52e72d96d406906c296fd3d,True
1EFS_B,1EFS,B,2000-03-06,13,13,84fcb1a4df70ba053c51e03c235ee68c706b907854fb32e99a025610d5b0a062,c8aac00422a0938dab9c3725ed09916bbc5bdf16be6354e5ae356a960bb20c46,True
1EFW_C,1EFW,C,2000-06-19,73,73,ff4dbb1671c39f7c178c4d818c187d5b74e371d1e861ef91a950528257b7d9f6,18aaa9a478cb3f1a143ae4543cc6a89c9c86018082d91abdbb90688b1ae9ebc9,True
1EFW_D,1EFW,D,2000-06-19,73,73,ff4dbb1671c39f7c178c4d818c187d5b74e371d1e861ef91a950528257b7d9f6,53a53a3d74b385bf80fdafd72401c7669999f7872e3389d8d28d95877fbdf9b9,True
1EGK_A,1EGK,A,2000-06-26,20,20,c583bc9d4f7420cd4113329a744fc6f117d919d9f2713eaaf37663c4d6780bb0,19367790fa620c11a521048f401dd7f404c1f37cfffcf58381be5fddc75e4b5c,True
1EGK_C,1EGK,C,2000-06-26,20,20,c583bc9d4f7420cd4113329a744fc6f117d919d9f2713eaaf37663c4d6780bb0,4a9fcf9e9b386b159e5f27e907ba1e803e3f1fbb15c69111d0bfe06189e58eab,True
1EHT_A,1EHT,A,1997-12-24,33,33,a46732703b3efe46f02790e0c2ff26fefafd27ab2e14aedf50e10a57c1a25696,f83f1e9073638c37f6b3e3fc8d59ff544f22c2770c04c9d1a4ec552686a9b7dd,True
1EHZ_A,1EHZ,A,2000-10-02,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,be5ff060fa723ec2fcbe4fc240dca45b4d07e09a08793207e5b0a43a37c5c90a,True
1EI2_A,1EI2,A,2000-03-06,25,25,e35c8599c960a450716afb747ebb69b6d583c092880ea8d95fd4673058cd4d7a,e2f582476476c03757f1e840179d2040d5e6671b2b9571cc6dcdf7199aada274,True
1EIY_C,1EIY,C,2000-03-06,76,76,04ea3a71e3b2e3276b7c926bfeb15d68c2b17826bc6c92541e4b2d990fd174af,2b216776dd2242a75060925fd8c93eb1a8e3d17f3934ee733578b4fb94d4b402,True
1EJZ_A,1EJZ,A,2000-10-23,8,8,697b2bf764cc627899cc0b96776624631cf3a592c2a881a9ff959f1878430f47,313c487cc6377b944705b07b91d8062d8c2fd561fbd39f9266c96f6c6c5e4d8c,True
1EJZ_B,1EJZ,B,2000-10-23,8,8,d297e3b17273c799e1d633157a55090d4f7cdbcdbaf775e7f0711b219a10e53d,b110983c516057062f15cd904abd97f182f625108cf52a4158b01c6b1fedeee6,True
1EKA_A,1EKA,A,2000-11-13,8,8,74ee228b1da5765520831fab7fb63843a2d60877a8d84df00e82372a6e8936a8,e4846945337ada56aac8a442f3d6aaa0ec0999f273843b3e499e3feec2393b4c,True
1EKA_B,1EKA,B,2000-11-13,8,8,74ee228b1da5765520831fab7fb63843a2d60877a8d84df00e82372a6e8936a8,6cad460ad99b2e847a8e95a961aa5054289931f9b33fb9de63b717bd3c776722,True
1EKD_A,1EKD,A,2000-11-13,8,8,4a1a2c6383839091255f4f0e19ae17b1cbca16af1b8a67b90478d52a3b617d94,60668d88c0390420cbdaf10f8717f130e4c31134bdb8aa0a62dfeed17933aefd,True
1EKD_B,1EKD,B,2000-11-13,8,8,4a1a2c6383839091255f4f0e19ae17b1cbca16af1b8a67b90478d52a3b617d94,50979f2e22d38214f5ec700c7d1a69d493af62588d9f1ebe5b02ae1d372b6596,True
1EKZ_B,1EKZ,B,2000-08-21,30,30,dc490a6d9e08aa57de68c59e7fe625cc0e2a4a9aeb7da1e43af929d4e9f959a5,22e8a6c0b26f5db4681bd8d4dcb4dd40825118ed0a2de57cb437a663f48acb96,True
1ELH_A,1ELH,A,1994-01-31,12,12,a5fb33e72fe635569879469c6c28a8a67c07f44337848f0d59d422d2b7137581,41581b45673c533362a660752533663972d04c4c7119e5ecf951e98556baccc6,True
1ELH_B,1ELH,B,1994-01-31,13,13,c99feebdb9e880535f6b80931ce3becfd590ed14b89ab67d5637540b7d23c2ba,f670ad9e735d760651508b9f36a764247d82b69dfad86e2e8633ddfb998a3620,True
1EQQ_M,1EQQ,M,2003-09-23,3,3,d095ff0c8de782e44895b829e34a831c6f2ad8fc5249ef09fe43ac9d51ddf066,ac76d883a886fc2f793211f4728e4aa8770addd39ec08458a66699c8b571af2a,True
1ESH_A,1ESH,A,2000-04-24,13,13,e57e40cc051a45ea25f663ea5f1104244a99e3bb64b76f0b5ec50a3661efdf58,cd1330cf6fd9730056fad481d6de1a4007ce05f37801f8763d8e53dfb18954fe,True
1ESY_A,1ESY,A,2000-05-31,19,19,66165706cf44035c13d0f15aa38abe92883a72f25312f2ae7597468533aabea2,d29a155309f47d20be24101d18a300cdc0133591928b1ae80d7b90be4d00b0ed,True
1ET4_A,1ET4,A,2000-11-13,35,35,6ec69eeef190b3788b7253513f1b60f6d213512a91e9a70d76d29bcfe66d745e,4f182f8988de0ee26495d4e06d82f09294f95e84374c249daa54195cf7c510fe,True
1ET4_B,1ET4,B,2000-11-13,35,35,6ec69eeef190b3788b7253513f1b60f6d213512a91e9a70d76d29bcfe66d745e,8b7741fe94491e786d001bc331ce379ba5b7c81237353f8e35c346073675a2d6,True
1ET4_C,1ET4,C,2000-11-13,35,35,6ec69eeef190b3788b7253513f1b60f6d213512a91e9a70d76d29bcfe66d745e,6589a248ec12434ef0c431401cee18d8a50025e169e17fb6f8b29c522ad654c7,True
1ET4_D,1ET4,D,2000-11-13,35,35,6ec69eeef190b3788b7253513f1b60f6d213512a91e9a70d76d29bcfe66d745e,f2f1475e2f1a79881c4e14df835685baba1d786e2d0900ec01c08874366e43e8,True
1ET4_E,1ET4,E,2000-11-13,35,35,6ec69eeef190b3788b7253513f1b60f6d213512a91e9a70d76d29bcfe66d745e,176dc658256347411618d63faf43a92229f960ec19fe55ea6849f5d3bcb44a62,True
1ETF_A,1ETF,A,1997-03-12,34,34,ae7282bb3bb9778802f80a6cfe85108ca46601be0dbfbfddc86e18dca5216813,24939b5f1075953cafdde71947bde64a1c1af7ef3e96152d7d5ea5b39bfdfa7d,True
1ETG_A,1ETG,A,1997-03-12,34,34,ae7282bb3bb9778802f80a6cfe85108ca46601be0dbfbfddc86e18dca5216813,208227bec81a5550fe22f1fe814bad07cc30689e9cea2ecdf81fe67bf85adab9,True
1EUQ_B,1EUQ,B,2000-06-04,72,72,a964a43fc6c522d376e164fb1890f4490ebf1cb2444e24d90cbb26ac3e1577af,2d0e2ad3a11890822ad37c4fc460a8a93cb2b809f529dabf2b4684dc665d5f09,True
1EUY_B,1EUY,B,2000-06-04,73,73,f042c80e84fb6c59325842680a6982c4c080f75fb23a4c85d06fd2f661653732,8caf4d14e806ea43acbbde2f6433972e2dfbc0a1fdbe80350397216e83b651ba,True
1EVV_A,1EVV,A,2000-05-01,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,7da301f52296509a8964a6e6aa3ee14ea6ba4c35ea36c967e04c5ad3044cbb25,True
1EXD_B,1EXD,B,2000-05-15,73,73,b75d467b7b4d6f26b9ad670fc4249f1afd17a251eb01407d5a1da81fd5482e6c,dc8ecf8c30c90d505c44c34dd2ca8d0dec1c495246167791514419fe6e0459da,True
1EXY_A,1EXY,A,2000-05-15,33,33,810d301af2478298fc5ff9a477b3557fde3c7ab9701abc803a5620224a774094,6c21cd76868f9f9f3deb66c7a38aa9caf5adb792417b4306664a72ca9ab62661,True
1F1T_A,1F1T,A,2000-09-04,38,38,c67ca09a644d991f4a901efe5479d8c5148e0a2089a7ddec1e11bdbbdb0b6258,9e54dd958ea4960894adf1718c84b62307e92275e4d9e52d6c185b09c008db5c,True
1F27_A,1F27,A,2000-06-12,19,19,bd5d53ace537afcc3807e1acc0fa50c09800198e2a6ce8cddeae0499e7da3655,3ece8d513ec799d854a73a2a379a6ef95746a8e37fb20336e0d6562a1001803c,True
1F27_B,1F27,B,2000-06-12,11,11,511e621070cd3e953002e918d51fd15dae2962e8071570b32787e1aa557e6f2f,872246bb60c3bf4b1e0369e3e783ad2cf0c9740c3023a6435d30bb139df03e43,True
1F5G_A,1F5G,A,2000-06-26,10,10,67ccd9b36ae6a6b7726dfc4cbc1f5c3c1319e0a3ceed8a7dc254946de63766c0,d15d73d754d8155dc53717b3455b53bdfbfb7f0509c48accd30fb1952ec3817c,True
1F5G_B,1F5G,B,2000-06-26,10,10,67ccd9b36ae6a6b7726dfc4cbc1f5c3c1319e0a3ceed8a7dc254946de63766c0,4e75fa43b41b66cb039b35409e5a0c9a286c7d849455dcef9130f1fa7ed83678,True
1F5H_A,1F5H,A,2000-06-26,10,10,67ccd9b36ae6a6b7726dfc4cbc1f5c3c1319e0a3ceed8a7dc254946de63766c0,531aa133253c205a9350bbd72392e650a2002816cd6f28b3bcbe1aee132e8ea0,True
1F5H_B,1F5H,B,2000-06-26,10,10,67ccd9b36ae6a6b7726dfc4cbc1f5c3c1319e0a3ceed8a7dc254946de63766c0,c5625ecc06ac2a1b93149123fb2266f12594c4c7eb07ef03ab96144a62503366,True
1F5U_A,1F5U,A,2000-08-21,18,18,ca583add02d1df3e16bb0221d3aa840babc575712683b213ab88bdef63542b84,0c6e3c16ecac182506f50c5917b9d892d900f9107e3f4aa76c80c346c4f35893,True
1F5U_B,1F5U,B,2000-08-21,18,18,ca583add02d1df3e16bb0221d3aa840babc575712683b213ab88bdef63542b84,cb106be17fd74d24985a545013940b1cfccee4352f10e552e29e7b63370bee58,True
1F6U_B,1F6U,B,2000-10-09,19,19,f2b4dba143c1ee278ee82265812160354866885385be5b2e606530616d875ada,d7211adb97489213e57a8aa348b25a8506377cf6cf92913a88cd12f49f69a24e,True
1F6X_A,1F6X,A,2000-10-09,27,27,678329421f0937aacb4ac483d3a362abed17fb69352baa8bf2309aeb2a00632c,71fbe03f24d1559a9c49136d2a52a3b1e4e7ea7a5d2a3f17557d24286255c067,True
1F6Z_A,1F6Z,A,2000-10-09,27,27,b6eb96458cd3617760b51e10f6b2b387527bc1bce929e3729a98fdee96ec8f12,a96e9a35b225df3cf340239da9f9756d6c601eac0b57e4422afbc7efeec46367,True
1F78_A,1F78,A,2000-10-09,27,27,678329421f0937aacb4ac483d3a362abed17fb69352baa8bf2309aeb2a00632c,6313e96407da7ed74b3cf615c747765ec9e40320dfcec74e5eec9ec2d25b4744,True
1F79_A,1F79,A,2000-10-09,27,27,b6eb96458cd3617760b51e10f6b2b387527bc1bce929e3729a98fdee96ec8f12,e8c782bb45b5fc31d5f239c533fd6e0dea57fe34497271c7aeefd8b3396673c3,True
1F7F_A,1F7F,A,2000-10-09,27,27,678329421f0937aacb4ac483d3a362abed17fb69352baa8bf2309aeb2a00632c,e69dcb2389a7f9c2a359237b8bf783ab43f6b3125417ac1b17e17778b89c2107,True
1F7G_A,1F7G,A,2000-10-09,27,27,b6eb96458cd3617760b51e10f6b2b387527bc1bce929e3729a98fdee96ec8f12,ab69189c56e91980ec2b861afd4284cbaeb911520ba85580187aab67867deafa,True
1F7H_A,1F7H,A,2000-10-09,27,27,678329421f0937aacb4ac483d3a362abed17fb69352baa8bf2309aeb2a00632c,5a2b03d1693892659601f4ebb2549a8fb776dc37aeed1039288b32aab53063d0,True
1F7I_A,1F7I,A,2000-10-09,27,27,b6eb96458cd3617760b51e10f6b2b387527bc1bce929e3729a98fdee96ec8f12,e055828062004f5585bf53ba48f0739a3205dab8ef815f722c07d798ef36a17c,True
1F7U_B,1F7U,B,2001-06-27,76,76,0fe80e6d831d5ff6fc2fcd7a6f9f721bdde27ea3f7eadb4000718b663968174a,20d0d3a2310453b8c9bac669ffc1fd9c6231e8df2be770569e858a268c3092ae,True
1F7V_B,1F7V,B,2001-06-27,73,73,6236e054c6c63f4253e31b9351b368537e1867f405048dbabd4db046f79869f0,cf2920d216e6a4ce7714993f19b3dcfacafd6e160e8ecfb748aa7b2b22b207ef,True
1F7Y_B,1F7Y,B,2000-11-22,57,57,a6b495c442a92f9fc34a1a6941859b0f77f0b7a8411aec8bdda50173771fe5ae,0d5803c488967db17ba0c3cf00c73ffc77e36c592583be1e675a94135172a4dd,True
1F84_A,1F84,A,2000-11-17,29,29,9c4284eb922c53102502b8303854ab4ba81b51918e7d0eb49d87954811f1147d,2d52c7fe459434fa728d26233e3da69d1e3e41cb3345b4a2f2fac8bf7edf5dfa,True
1F85_A,1F85,A,2000-11-17,14,14,b34d98feec7a9666dcbe38466205201827ae68ffa0cbea37470245b31a2985c9,2023a78019fcef0729ac18a9225887e5446bc0d4943515e52469875a88238022,True
1F8V_R,1F8V,R,2000-12-06,25,25,c13fe901bf3b28c28b201185bb047b624b091933ff34baae07400623dbe237f7,5062dabc2d77a9df02b19727cb7450b2928d307478fcb46d7c6497be011a276c,True
1F9L_A,1F9L,A,2000-07-26,22,22,664fff6ef92722ed06e057fc81ffc7c815b5f301cc54660bc9f0f92dc2138dc0,50c7d7be6ac185c4fd7955abccfe0af6d5b9cb4370526df482d8bfb10d5dd213,True
1FCW_A,1FCW,A,2000-08-11,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,d95f04239d0c31d803cfa4cf749b07a92fba70fe5c7c7bc837bf856ccb007c86,True
1FCW_B,1FCW,B,2000-08-11,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,b9a35855367f162f5895cc1a0aca7da53578f487bf76d82d42d26b807bddf4f2,True
1FCW_C,1FCW,C,2000-08-11,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,5ba194abaa553333825d977125a7ca0263d21a08a89365992799ac244b74624d,True
1FCW_D,1FCW,D,2000-08-11,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,d0591950b9ab6c6cb552b63bf6002d1e31fe77104bd39b331d6df2a3764a8c07,True
1FCW_E,1FCW,E,2000-08-11,76,76,28890de0dd2033379fabebc7165a219d6092ad9bbadc77f4c7528be78963ca0b,a7ee816757357ad09da2ee959d99eb26b41f0b87d3c36038d6d23a16a6be4624,True
1FEQ_A,1FEQ,A,2000-11-22,17,17,68ec675a8ef5213b3b7de3440804df3014bc3edca6bd50fe536f4ad5691eef3a,e18651ecc72689f64896a203710e215aac34ab12957564d7b4bb64008d8fc1e0,True
1FEU_B,1FEU,B,2001-06-25,19,19,09a2542e24292b66349f5723a0030999539813bdca3f7ea5e28c8f14572bd3d7,4f8bc183d774835e2b4f48959c8c7a1e1cdf6fa7117b7f47bb5d35bcc4c4a3d7,True
1FEU_C,1FEU,C,2001-06-25,21,21,fedb49d824513975bba0e2dcb24518be529f385865f7bc6af3747f157b09495b,83d0e1196a59b283ca02b1cb787947343c6054efde8ca17e525aaa19003bfec7,True
1FEU_E,1FEU,E,2001-06-25,19,19,09a2542e24292b66349f5723a0030999539813bdca3f7ea5e28c8f14572bd3d7,d382d5f5cbaf129b09eefd2ff7023391bfe01e06cad0d2105b2c8c4283f9fe80,True
1FEU_F,1FEU,F,2001-06-25,21,21,fedb49d824513975bba0e2dcb24518be529f385865f7bc6af3747f157b09495b,07c4b18fbfae36e87cb0d9d300e535ad93ab4d5f1f3e5921cd9ea5518695fe4d,True
1FFK_0,1FFK,0,2000-08-14,2706,2706,b6cd82e757c9ff54da47ba74c0d6b7937d438e09d08c35aca696f8f5115b5f01,71375dd04c3d660c199a01173eb92a6eca496c946c0769a0f3e5d7a8f33525de,True
1FFK_9,1FFK,9,2000-08-14,122,122,dfd3de7e030b318feef57d595066feb0db93248ca32278cd4595d7a64d72074c,4a11fc737aa1d21b5a8581459e408662876b4e08eed0c85d6065f06ff9b54aa3,True
1FFY_T,1FFY,T,2000-08-07,75,75,6b1f4bc0426d5e9517e57e698b7c1e6e81314fea99726c948adc59c2d8c1a0ee,fdbecace7fe18d3ec002dca69d374b74d89913308956d49e86fd173c05dcadcd,True
1FFZ_A,1FFZ,A,2000-08-28,496,496,557193a9b780cb42cd2f41ec9024d96c90e820780337fd035ca91a7974b069c8,247e3fb7e455d044b18eb1fd2acec4c91a19404d86de86abb2d5bb016b6ad89e,True
1FFZ_B,1FFZ,B,2000-08-28,4,4,a601c0a3ce5838ecc54b8469447da53357c5f6c007b37b06c2f163f4231678f0,bf8c2601fc3015c924c418ab9a04e457d0538b69e2bf196283d8bb23027b6344,True
1FG0_A,1FG0,A,2000-08-28,496,496,557193a9b780cb42cd2f41ec9024d96c90e820780337fd035ca91a7974b069c8,531a84215a3a4decfc3d27768c522bc2117f9ecc7e781af3d814c89a94842d3d,True
1FG0_B,1FG0,B,2000-08-28,3,3,89932f8285bde9d693a0691a3400ba249f0d5c1357fe157dae3254112e489143,9a72725fcc24cccd7810faa158eca17fab4a0e283822ad02ddb894ef8a3553b4,True
1FHK_A,1FHK,A,2001-03-21,14,14,ce454022cbfcd33ba3ecd0f1d894df52b3c9677b94f72c94128435ebb2939a75,b52de2ea0c4684bd333800d6d9b74ad75e1aeea642884123c78defbff79c2380,True
1FIR_A,1FIR,A,2001-01-17,76,76,27408d675e934c85f8717f3049764c0c80e1cf4522b89deef0a7631a195fc6e7,b7ae98a46054278e692a3ad1504822a3a3884a6e7c75b52f7fb2432de909b142,True
1FIX_A,1FIX,A,1996-12-11,10,10,7423ea7e7d1f4de0ef87d2678339c53351277a3efc798e97cae6d7c322b55181,8e83d6162b14696ef58e37e66694a60027a5511ea69f3aa6fc08eba9e5b8bc23,True
1FJE_A,1FJE,A,2001-01-03,22,22,e3b3032a770e589fb2d7318f55e67c93cc19dd0b8ce2920f36b7c74b0d58e060,cdfcb338c7d257213079fc0c21185c0c2d1b33ee63f5abcd40f1409b7175b070,True
1FJG_A,1FJG,A,2000-09-25,1507,1507,e24bfe12137a5eb89204af9a51a29892ab543f4dc1ddfcc4b3381f7551348791,24994a39f2e364e552f971f8f8eab43bcb6b6281483dd3f0880ac4d1c8f4e49a,True
1FJG_X,1FJG,X,2000-09-25,6,6,7ea4af27823f4d07a30e8377f77e2e32b1043c5b5f3c85457ca401fa9a23f34e,20a8031487960b2bd8046230c286749d2840844b4a4bfc97b4d3fdef4234cd7c,True
1FKA_A,1FKA,A,2000-09-04,1479,1479,26bcd4b081157ac64b779956b0f64ef71acf8b3bbdaaaaed4df3413a6b209499,3205821ede2f3e800931e958a966d016fe28c32b4cd233387143d0ef5f331b57,True
1FL8_A,1FL8,A,2000-10-16,17,17,4c882f231f9e31dfc53344bb90a25fb4be5a640b9910ab08f729c7e5363accb9,0f3fb643a972a3954dbf7ff5a7b5682b339a91082432d5708e71c299cf3a93b5,True
1FMN_A,1FMN,A,1996-07-11,35,35,a99a31ecdaf435ade91d9528b9d45af224072e16ae1528596ecae44328f906bf,08f82fe20de05222c46fc89bf481fc35470f29f8888e3412b3bc7e24cbba7c00,True
1FNX_R,1FNX,R,2003-06-24,10,10,b8135238f17f3687923c663974e9438343db52a111f09f8ea84ce4241bc8113d,df41be38227272255833e72ae68ecbcf6fcc4877176b8bb846e3a01dda049e1e,True
1FOQ_A,1FOQ,A,2000-12-22,109,109,438310abd8eff87ae7da1038b15a2dea79ec6565d8572523feb823f97af60e69,d2f19927f2c788876cfcb066354e9a49a067d0978f656f49597b0a8ed6eccc48,True
1FOQ_B,1FOQ,B,2000-12-22,109,109,438310abd8eff87ae7da1038b15a2dea79ec6565d8572523feb823f97af60e69,348b304363655e4c5bad1e1d31e0e1613fe9a6864fd8f660c4fcfdc4cb406112,True
1FOQ_C,1FOQ,C,2000-12-22,109,109,438310abd8eff87ae7da1038b15a2dea79ec6565d8572523feb823f97af60e69,57c65bff163e4da755c3a757a1a9741144ef6bdf6367e4fd5fef66b0dd1976cf,True
1FOQ_D,1FOQ,D,2000-12-22,109,109,438310abd8eff87ae7da1038b15a2dea79ec6565d8572523feb823f97af60e69,ab77d127cd42a205925262a071fae71f91ff8e727d693f584dc124c45bbb9c7e,True
1FOQ_E,1FOQ,E,2000-12-22,109,109,438310abd8eff87ae7da1038b15a2dea79ec6565d8572523feb823f97af60e69,92e0a66104d59fd2cc8eb9f89c0515735a6801b17ee44fb9fcbb15de780ad1a0,True
1FQZ_A,1FQZ,A,2001-01-17,27,27,82100a3406fdc8d30456dba52b72786c3a281dc4fdcaa2624cf73f1846088e20,fe64846ccfa5645c14cd6e7b3b0cb61b5dede1e32c2f6c1d6448632e65d2faae,True
1FUF_A,1FUF,A,2001-11-09,14,14,860d4caba50157b106a9376d80d85306aca3c8d3634135ac0436855aed3d8a76,aec067c6c3b7d6f06225b99153d5e355e0a8454ccdf5e033f133503f66618365,True
1FUF_B,1FUF,B,2001-11-09,14,14,860d4caba50157b106a9376d80d85306aca3c8d3634135ac0436855aed3d8a76,7e3437551d45fb053b291ad341e035d77e89004d737e70b707643b4920edec01,True
1FXL_B,1FXL,B,2001-02-05,9,8,1fa6a3d6070ed64c429495e182bdec2a5bf886e1918ada56ff7ac35f14b12c0e,ab5812029042694d5bc0af49a50c89578f9597f5fe346ddabcfc0688a984bdc4,True
1FYO_A,1FYO,A,2001-03-14,27,27,d5ca4348f83c40fe2a3fc79ba2de597dd0a2af2f63f83d6f1058f0a5b0109af3,80c05cc4ec712d9db6bdb1228d4288ca70980cd504dc2d4573332b11b489a41a,True
1FYP_A,1FYP,A,2001-03-14,27,27,d5ca4348f83c40fe2a3fc79ba2de597dd0a2af2f63f83d6f1058f0a5b0109af3,6e08e3449b4c1217912e4dc46b8a1cea81740aa40d6f3166267d0ef34fa29daa,True
1G1X_D,1G1X,D,2000-10-30,40,40,f109e0908a88e31108c7c3eaab0e77ae28dc6f44d169d3c6429ef854a0190be8,84ddec8540d4a4f7ee837f288c4df1c662bb321bdc342d21488b77a26a283e56,True
1G1X_E,1G1X,E,2000-10-30,44,44,eee1252a6ca42e79b8e5648ce16b127c2adb478c5bb41a0662bc8d4e65132ca0,b57e981f5a4c9c5a63ee843a889a7591160853811c2aa6bb15a9903cabdd3875,True
